transaction_id,tx_amount,tx_log_amount,tx_hour,tx_day_of_week,tx_day_of_month,tx_is_weekend,tx_is_night,tx_is_transfer_p2p,tx_is_payment_p2m,tx_channel_upi,tx_channel_imps,tx_channel_card,tx_channel_netbanking,tx_has_beneficiary,tx_has_merchant,beh_account_age_days,beh_tx_sequence_num,beh_time_since_last_tx_sec,beh_is_first_tx,beh_hist_tx_count,beh_hist_total_amount,beh_hist_avg_amount,beh_hist_max_amount,beh_hist_std_amount,beh_amount_to_hist_avg_ratio,beh_rolling_tx_count_1h,beh_rolling_amount_1h,beh_rolling_tx_count_24h,beh_rolling_amount_24h,beh_rolling_tx_count_7d,beh_rolling_amount_7d,beh_hist_unique_devices,beh_hist_unique_ips,beh_hist_unique_beneficiaries,beh_is_new_device,beh_is_new_ip,beh_is_new_beneficiary
TXN_00001424,913.58,6.818464943501805,20,6,15,1,0,0,1,1,0,0,0,0,1,211.83,3,1043637.0,0,2,3742.52,1871.26,2618.82,1057.21,0.4882,0,0.0,0,0.0,0,0.0,1,2,1,1,0,0
TXN_00000924,2643.3,7.88016165898278,20,6,15,1,0,0,1,0,0,1,0,0,1,119.18,4,257966.0,0,3,5052.45,1684.15,3258.05,1366.63,1.5695,0,0.0,0,0.0,1,798.15,1,2,0,0,1,0
TXN_00001964,965.35,6.873526087431477,21,6,15,1,0,1,0,1,0,0,0,1,0,244.18,3,1681489.0,0,2,2355.41,1177.7,2184.41,1423.7,0.8197,0,0.0,0,0.0,0,0.0,1,1,0,0,0,1
TXN_00000407,740.07,6.6080950877709395,21,6,15,1,0,0,1,1,0,0,0,0,1,68.76,2,611726.0,0,1,1126.41,1126.41,1126.41,0.0,0.657,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0
TXN_00000487,963.56,6.871672038809055,22,6,15,1,0,0,1,0,0,0,1,0,1,374.71,5,317556.0,0,4,2915.92,728.98,889.1,178.93,1.3218,0,0.0,0,0.0,1,682.06,1,1,1,0,0,0
TXN_00001434,162.69,5.097974395156263,23,6,15,1,0,1,0,0,0,1,0,1,0,115.16,4,447451.0,0,3,6499.73,2166.58,2973.63,947.05,0.0751,0,0.0,0,0.0,1,1123.99,1,1,0,0,0,1
TXN_00000813,1211.85,7.10072824095123,0,0,16,0,1,1,0,1,0,0,0,1,0,271.9,7,72619.0,0,6,5054.02,842.34,1824.58,583.12,1.4387,0,0.0,1,1060.09,1,1060.09,2,1,3,0,0,0
TXN_00000961,1362.49,7.217802868192009,2,0,16,0,1,1,0,1,0,0,0,1,0,245.51,5,1167674.0,0,4,3527.81,881.95,2571.71,1136.04,1.5449,0,0.0,0,0.0,0,0.0,3,1,1,0,0,1
TXN_00000057,49000.0,10.799595985047786,2,0,16,0,1,1,0,0,1,0,0,1,0,182.19,4,32400.0,0,3,98100.0,32700.0,48500.0,13683.2,1.4985,0,0.0,3,98100.0,3,98100.0,1,1,1,0,0,0
TXN_00001170,1334.56,7.197105958534464,2,0,16,0,1,0,1,1,0,0,0,0,1,107.32,3,2548230.0,0,2,1240.79,620.39,675.75,78.28,2.1511,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0
TXN_00001216,5474.05,8.607956687063092,3,0,16,0,1,0,1,1,0,0,0,0,1,136.87,7,420408.0,0,6,6360.73,1060.12,2227.17,791.68,5.1636,0,0.0,0,0.0,1,1170.82,1,1,1,0,0,0
TXN_00000687,368.6,5.912421339767529,3,0,16,0,1,0,1,1,0,0,0,0,1,99.33,3,79963.0,0,2,1499.38,749.69,1039.64,410.05,0.4917,0,0.0,1,459.74,1,459.74,1,1,0,1,0,0
TXN_00000283,5000.0,8.517393171418904,6,0,16,0,0,0,1,0,0,1,0,0,1,212.54,3,2321722.0,0,2,3650.0,1825.0,3500.0,2368.81,2.7397,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0
TXN_00000680,86.8,4.475061500641071,7,0,16,0,0,1,0,0,0,1,0,1,0,100.12,2,3198760.0,0,1,761.2,761.2,761.2,0.0,0.114,0,0.0,0,0.0,0,0.0,1,1,0,1,0,1
TXN_00000989,1324.43,7.18949221407429,7,0,16,0,0,1,0,1,0,0,0,1,0,307.8,5,1392660.0,0,4,2592.04,648.01,1417.89,533.46,2.0438,0,0.0,0,0.0,0,0.0,1,3,1,0,0,1
TXN_00000297,150.0,5.017279836814924,10,0,16,0,0,0,1,1,0,0,0,0,1,64.25,4,689725.0,0,3,4549.0,1516.33,3500.0,1758.25,0.0989,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0
TXN_00000760,2010.17,7.606471921256951,11,0,16,0,0,0,1,1,0,0,0,0,1,312.07,3,1395795.0,0,2,2699.59,1349.8,2505.83,1634.88,1.4892,0,0.0,0,0.0,0,0.0,2,1,0,1,1,0
TXN_00001360,127.32,4.8545271441182045,12,0,16,0,0,1,0,0,0,0,1,1,0,160.38,4,875653.0,0,3,7357.83,2452.61,5282.86,2499.59,0.0519,0,0.0,0,0.0,0,0.0,3,1,1,0,0,1
TXN_00000853,832.92,6.726137474496426,13,0,16,0,0,0,1,0,0,1,0,0,1,102.51,6,353480.0,0,5,6714.32,1342.86,3416.58,1246.96,0.6203,0,0.0,0,0.0,2,899.05,1,1,2,0,0,0
TXN_00000290,1250.0,7.1316985104669115,13,0,16,0,0,0,1,1,0,0,0,0,1,294.36,4,1383452.0,0,3,3399.0,1133.0,1250.0,202.65,1.1033,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0
TXN_00000370,2082.81,7.64195322789161,16,0,16,0,0,0,1,0,0,1,0,0,1,263.75,4,1269336.0,0,3,3417.71,1139.24,2059.96,812.12,1.8283,0,0.0,0,0.0,0,0.0,1,1,2,1,0,0
TXN_00001833,1994.36,7.598579764172437,19,0,16,0,0,0,1,1,0,0,0,0,1,268.52,8,334983.0,0,7,6541.3,934.47,3053.69,1086.4,2.1342,0,0.0,0,0.0,1,313.66,2,2,3,1,0,0
TXN_00001814,1551.67,7.347731308618012,19,0,16,0,0,0,1,1,0,0,0,0,1,49.53,4,1530360.0,0,3,5745.41,1915.14,2149.51,263.75,0.8102,0,0.0,0,0.0,0,0.0,3,1,0,0,0,0
TXN_00000842,158.97,5.0749862976535045,19,0,16,0,0,0,1,1,0,0,0,0,1,91.18,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001989,59.68,4.105614154480332,19,0,16,0,0,0,1,0,0,1,0,0,1,66.49,5,871431.0,0,4,4873.03,1218.26,2815.57,1244.4,0.049,0,0.0,0,0.0,0,0.0,1,1,2,0,0,0
TXN_00001065,3264.34,8.091119171051517,19,0,16,0,0,0,1,1,0,0,0,0,1,74.1,4,546041.0,0,3,7172.65,2390.88,4842.69,2195.44,1.3653,0,0.0,0,0.0,1,4842.69,2,1,0,0,0,0
TXN_00001985,217.5,5.3867860145356445,20,0,16,0,0,0,1,1,0,0,0,0,1,217.48,5,1283136.0,0,4,3177.97,794.49,1476.77,544.21,0.2738,0,0.0,0,0.0,0,0.0,2,1,1,0,0,0
TXN_00001134,1011.95,6.920622144688961,21,0,16,0,0,1,0,1,0,0,0,1,0,251.7,8,872139.0,0,7,8698.57,1242.65,3837.51,1492.11,0.8143,0,0.0,0,0.0,0,0.0,2,4,4,0,0,1
TXN_00001771,263.89,5.579314645471096,23,0,16,0,0,1,0,1,0,0,0,1,0,60.69,6,942666.0,0,5,1988.0,397.6,801.44,328.5,0.6637,0,0.0,0,0.0,0,0.0,3,2,2,0,0,1
TXN_00001569,1352.45,7.210412167108619,0,1,17,0,1,0,1,0,0,1,0,0,1,68.25,2,3595528.0,0,1,1443.91,1443.91,1443.91,0.0,0.9367,0,0.0,0,0.0,0,0.0,1,1,0,0,1,0
TXN_00001421,59.37,4.100492292808335,1,1,17,0,1,0,1,1,0,0,0,0,1,79.94,2,389346.0,0,1,3649.74,3649.74,3649.74,0.0,0.0163,0,0.0,0,0.0,1,3649.74,1,1,0,1,0,0
TXN_00000834,134.85,4.911551335872357,2,1,17,0,1,0,1,1,0,0,0,0,1,203.05,4,291930.0,0,3,6513.25,2171.08,5158.49,2641.65,0.0621,0,0.0,0,0.0,1,1211.11,2,1,1,0,0,0
TXN_00001928,1090.15,6.994987464925009,2,1,17,0,1,1,0,1,0,0,0,1,0,106.67,3,1802922.0,0,2,4854.98,2427.49,4534.42,2979.65,0.4491,0,0.0,0,0.0,0,0.0,1,1,0,0,0,1
TXN_00001080,684.66,6.530381878040156,3,1,17,0,1,1,0,0,0,1,0,1,0,245.12,4,2203804.0,0,3,3974.17,1324.72,1865.92,656.39,0.5168,0,0.0,0,0.0,0,0.0,2,1,2,0,1,1
TXN_00000525,1340.3,7.201394571908045,6,1,17,0,0,0,1,0,0,1,0,0,1,184.66,5,586067.0,0,4,5361.49,1340.37,3746.02,1702.65,0.9999,0,0.0,0,0.0,1,125.55,3,1,3,0,1,0
TXN_00001158,1216.42,7.104489144378961,7,1,17,0,0,0,1,0,0,0,1,0,1,73.32,4,1689999.0,0,3,4584.33,1528.11,2705.69,1024.5,0.796,0,0.0,0,0.0,0,0.0,2,1,0,0,0,0
TXN_00001027,1697.99,7.437789235839425,11,1,17,0,0,0,1,0,0,0,1,0,1,239.22,3,2672395.0,0,2,3804.94,1902.47,3122.6,1725.52,0.8925,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0
TXN_00000138,15000.0,9.61587214452889,12,1,17,0,0,1,0,0,1,0,0,1,0,72.01,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000139,20000.0,9.90353755128617,12,1,17,0,0,1,0,0,1,0,0,1,0,72.01,2,60.0,0,1,15000.0,15000.0,15000.0,0.0,1.3333,1,15000.0,1,15000.0,1,15000.0,1,1,1,0,0,1
TXN_00000140,30000.0,10.308985993422082,12,1,17,0,0,1,0,0,1,0,0,1,0,72.01,3,180.0,0,2,35000.0,17500.0,20000.0,3535.53,1.7143,2,35000.0,2,35000.0,2,35000.0,1,1,2,0,0,1
TXN_00000141,15000.0,9.61587214452889,12,1,17,0,0,1,0,0,1,0,0,1,0,72.01,4,60.0,0,3,65000.0,21666.67,30000.0,7637.63,0.6923,3,65000.0,3,65000.0,3,65000.0,1,1,3,0,0,1
TXN_00000142,25000.0,10.12667110305036,12,1,17,0,0,1,0,0,1,0,0,1,0,139.25,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000143,15000.0,9.61587214452889,12,1,17,0,0,1,0,0,1,0,0,1,0,139.25,2,120.0,0,1,25000.0,25000.0,25000.0,0.0,0.6,1,25000.0,1,25000.0,1,25000.0,1,1,1,0,0,1
TXN_00000144,20000.0,9.90353755128617,12,1,17,0,0,1,0,0,1,0,0,1,0,139.25,3,180.0,0,2,40000.0,20000.0,25000.0,7071.07,1.0,2,40000.0,2,40000.0,2,40000.0,1,1,2,0,0,1
TXN_00000145,25000.0,10.12667110305036,12,1,17,0,0,1,0,0,1,0,0,1,0,139.25,4,60.0,0,3,60000.0,20000.0,25000.0,5000.0,1.25,3,60000.0,3,60000.0,3,60000.0,1,1,3,0,0,1
TXN_00000146,25000.0,10.12667110305036,12,1,17,0,0,1,0,0,1,0,0,1,0,168.62,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000147,15000.0,9.61587214452889,12,1,17,0,0,1,0,0,1,0,0,1,0,168.62,2,120.0,0,1,25000.0,25000.0,25000.0,0.0,0.6,1,25000.0,1,25000.0,1,25000.0,1,1,1,0,0,1
TXN_00000148,30000.0,10.308985993422082,13,1,17,0,0,1,0,0,1,0,0,1,0,168.62,3,60.0,0,2,40000.0,20000.0,25000.0,7071.07,1.5,2,40000.0,2,40000.0,2,40000.0,1,1,2,0,0,1
TXN_00000149,20000.0,9.90353755128617,13,1,17,0,0,1,0,0,1,0,0,1,0,168.62,4,120.0,0,3,70000.0,23333.33,30000.0,7637.63,0.8571,3,70000.0,3,70000.0,3,70000.0,1,1,3,0,0,1
TXN_00001583,1075.26,6.981247347220261,13,1,17,0,0,0,1,0,0,0,1,0,1,233.56,6,460979.0,0,5,1914.37,382.87,717.22,222.66,2.8084,0,0.0,0,0.0,1,433.32,2,1,2,0,0,0
TXN_00000317,3500.0,8.160803920954665,13,1,17,0,0,1,0,0,0,0,1,1,0,299.81,5,346497.0,0,4,4999.0,1249.75,2400.0,833.81,2.8006,0,0.0,0,0.0,1,450.0,1,1,1,0,0,0
TXN_00001136,538.72,6.291050486562587,15,1,17,0,0,0,1,1,0,0,0,0,1,72.86,5,791673.0,0,4,2513.11,628.28,1053.95,422.33,0.8575,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0
TXN_00001225,674.57,6.515556778974358,15,1,17,0,0,0,1,1,0,0,0,0,1,297.88,4,1197072.0,0,3,2417.65,805.88,1459.49,577.49,0.8371,0,0.0,0,0.0,0,0.0,1,1,3,1,0,0
TXN_00001377,2080.88,7.641026610626237,15,1,17,0,0,1,0,1,0,0,0,1,0,74.95,5,73691.0,0,4,10436.99,2609.25,4842.69,1845.01,0.7975,0,0.0,1,3264.34,1,3264.34,2,1,0,0,0,1
TXN_00001007,2125.85,7.662397290851676,16,1,17,0,0,1,0,0,0,0,1,1,0,100.82,6,755821.0,0,5,5427.77,1085.55,1928.11,744.22,1.9583,0,0.0,0,0.0,0,0.0,2,2,2,1,0,1
TXN_00000281,899.0,6.802394763324311,16,1,17,0,0,0,1,0,0,1,0,0,1,55.44,4,2163986.0,0,3,5298.0,1766.0,3500.0,1501.69,0.5091,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0
TXN_00001037,4521.42,8.41680252778187,17,1,17,0,0,0,1,0,0,0,1,0,1,200.68,3,882755.0,0,2,1752.21,876.11,1059.47,259.32,5.1608,0,0.0,0,0.0,0,0.0,1,2,0,0,0,0
TXN_00001907,72.65,4.299324142908639,18,1,17,0,0,1,0,1,0,0,0,1,0,70.34,4,2908381.0,0,3,3014.65,1004.88,2523.69,1316.23,0.0723,0,0.0,0,0.0,0,0.0,2,1,2,0,0,1
TXN_00000061,49000.0,10.799595985047786,18,1,17,0,0,1,0,0,1,0,0,1,0,154.4,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000810,388.66,5.965274564017741,18,1,17,0,0,0,1,0,0,1,0,0,1,55.75,4,458794.0,0,3,2240.99,747.0,1297.06,515.51,0.5203,0,0.0,0,0.0,1,1297.06,3,1,1,1,0,0
TXN_00001851,650.39,6.47910854117379,19,1,17,0,0,0,1,1,0,0,0,0,1,50.84,4,877397.0,0,3,2474.03,824.68,1216.12,577.04,0.7887,0,0.0,0,0.0,0,0.0,2,1,0,0,1,0
TXN_00000598,1978.06,7.590377263485571,19,1,17,0,0,0,1,0,0,0,1,0,1,76.49,5,2205381.0,0,4,5952.04,1488.01,3659.16,1474.62,1.3293,0,0.0,0,0.0,0,0.0,2,2,2,1,1,0
TXN_00001577,595.63,6.391297155764441,23,1,17,0,0,0,1,0,0,0,1,0,1,224.11,5,394088.0,0,4,7022.13,1755.53,4981.93,2172.48,0.3393,0,0.0,0,0.0,1,339.35,1,3,2,0,1,0
TXN_00000552,1266.28,7.144628150380595,0,2,18,0,1,1,0,0,0,1,0,1,0,81.42,7,576141.0,0,6,12242.11,2040.35,4833.12,1938.59,0.6206,0,0.0,0,0.0,1,1206.52,2,3,2,0,0,1
TXN_00001107,1895.21,7.547612436175259,0,2,18,0,1,0,1,1,0,0,0,0,1,203.99,5,81053.0,0,4,6648.1,1662.02,5158.49,2385.11,1.1403,0,0.0,1,134.85,2,1345.96,2,1,1,1,0,0
TXN_00000392,2111.98,7.655854552355928,1,2,18,0,1,0,1,0,0,1,0,0,1,105.79,6,564254.0,0,5,7769.71,1553.94,3260.73,1399.04,1.3591,0,0.0,0,0.0,1,2827.36,1,2,1,0,0,0
TXN_00000062,49500.0,10.809748150372926,1,2,18,0,1,1,0,0,1,0,0,1,0,154.69,2,25200.0,0,1,49000.0,49000.0,49000.0,0.0,1.0102,0,0.0,1,49000.0,1,49000.0,1,1,1,0,0,0
TXN_00000973,3831.02,8.251147358283811,2,2,18,0,1,0,1,1,0,0,0,0,1,120.57,7,410730.0,0,6,3359.74,559.96,1026.28,417.92,6.8416,0,0.0,0,0.0,3,2004.32,3,1,1,0,0,0
TXN_00001422,1622.15,7.392123984685767,2,2,18,0,1,0,1,0,0,1,0,0,1,101.94,3,157489.0,0,2,848.0,424.0,761.2,476.87,3.8258,0,0.0,0,0.0,1,86.8,2,1,1,1,0,0
TXN_00001609,921.38,6.826957286152563,3,2,18,0,1,0,1,0,0,0,1,0,1,124.69,6,330167.0,0,5,4999.06,999.81,1821.54,691.56,0.9216,0,0.0,0,0.0,2,2319.62,2,3,3,0,0,0
TXN_00001390,562.66,6.334451232839416,4,2,18,0,1,1,0,1,0,0,0,1,0,59.25,3,2577685.0,0,2,3585.62,1792.81,3530.34,2457.24,0.3138,0,0.0,0,0.0,0,0.0,1,2,0,0,0,1
TXN_00000861,1763.33,7.475526293900354,5,2,18,0,1,0,1,0,0,1,0,0,1,154.13,5,765475.0,0,4,5713.48,1428.37,2357.89,949.35,1.2345,0,0.0,0,0.0,0,0.0,2,1,1,0,0,0
TXN_00001654,506.18,6.228865970168891,6,2,18,0,0,0,1,0,0,0,1,0,1,328.48,3,1389798.0,0,2,427.34,213.67,302.06,125.0,2.369,0,0.0,0,0.0,0,0.0,2,1,2,0,0,0
TXN_00000722,747.92,6.618632168733952,10,2,18,0,0,0,1,1,0,0,0,0,1,204.4,6,34982.0,0,5,8543.31,1708.66,5158.49,2068.2,0.4377,0,0.0,1,1895.21,3,3241.17,3,1,1,0,0,0
TXN_00001343,4028.53,8.301405022829295,11,2,18,0,0,0,1,0,0,0,1,0,1,53.34,5,1471010.0,0,4,3892.64,973.16,1594.42,491.22,4.1396,0,0.0,0,0.0,0,0.0,1,3,2,0,0,0
TXN_00001445,797.46,6.682684872474213,11,2,18,0,0,0,1,1,0,0,0,0,1,73.12,3,1487848.0,0,2,6767.29,3383.64,6463.43,4355.47,0.2357,0,0.0,0,0.0,0,0.0,1,1,1,1,0,0
TXN_00001643,876.91,6.777544082686288,11,2,18,0,0,0,1,1,0,0,0,0,1,108.98,2,4040379.0,0,1,1363.54,1363.54,1363.54,0.0,0.6431,0,0.0,0,0.0,0,0.0,1,1,0,0,1,0
TXN_00000410,690.07,6.5382411210971245,11,2,18,0,0,0,1,1,0,0,0,0,1,323.65,7,1353407.0,0,6,6182.63,1030.44,2001.62,694.01,0.6697,0,0.0,0,0.0,0,0.0,1,4,1,0,0,0
TXN_00001187,1188.02,7.0808847174071765,11,2,18,0,0,0,1,1,0,0,0,0,1,85.48,7,643593.0,0,6,7331.95,1221.99,2760.78,999.94,0.9722,0,0.0,0,0.0,0,0.0,1,3,1,0,0,0
TXN_00001233,444.25,6.0986359221697715,12,2,18,0,0,0,1,0,0,0,1,0,1,132.33,5,375314.0,0,4,3918.42,979.61,2150.63,803.91,0.4535,0,0.0,0,0.0,1,2150.63,1,2,0,0,0,0
TXN_00000063,24500.0,10.106469212026385,12,2,18,0,0,1,0,0,1,0,0,1,0,155.15,3,39600.0,0,2,98500.0,49250.0,49500.0,353.55,0.4975,0,0.0,2,98500.0,2,98500.0,1,1,1,0,0,0
TXN_00000286,2400.0,7.783640596221253,13,2,18,0,0,0,1,1,0,0,0,0,1,214.83,4,198167.0,0,3,8650.0,2883.33,5000.0,2483.11,0.8324,0,0.0,0,0.0,1,5000.0,1,1,0,0,0,0
TXN_00001737,76.36,4.348469851145039,13,2,18,0,0,0,1,0,0,1,0,0,1,109.51,4,983524.0,0,3,5386.91,1795.64,2317.48,773.96,0.0425,0,0.0,0,0.0,0,0.0,1,2,0,0,0,0
TXN_00000577,2036.41,7.619434672360275,13,2,18,0,0,0,1,0,0,1,0,0,1,68.55,2,783243.0,0,1,1785.03,1785.03,1785.03,0.0,1.1408,0,0.0,0,0.0,0,0.0,1,1,0,1,0,0
TXN_00001591,200.77,5.307128434826587,14,2,18,0,0,0,1,1,0,0,0,0,1,149.46,2,3883455.0,0,1,882.4,882.4,882.4,0.0,0.2275,0,0.0,0,0.0,0,0.0,1,1,0,1,0,0
TXN_00001429,178.11,5.1880001422371675,14,2,18,0,0,0,1,0,0,1,0,0,1,82.88,4,1186757.0,0,3,2935.89,978.63,1589.35,755.25,0.182,0,0.0,0,0.0,0,0.0,1,1,0,0,1,0
TXN_00000234,899.0,6.802394763324311,14,2,18,0,0,0,1,0,0,1,0,0,1,62.68,3,343277.0,0,2,4750.0,2375.0,3500.0,1590.99,0.3785,0,0.0,0,0.0,1,3500.0,1,1,0,0,0,0
TXN_00000752,157.97,5.06871550517278,15,2,18,0,0,1,0,0,0,1,0,1,0,60.2,6,347208.0,0,5,4396.6,879.32,1828.71,656.39,0.1797,0,0.0,0,0.0,2,2121.49,2,3,3,0,0,1
TXN_00001033,3112.78,8.043592701214843,15,2,18,0,0,0,1,1,0,0,0,0,1,82.6,2,1789858.0,0,1,236.61,236.61,236.61,0.0,13.1557,0,0.0,0,0.0,0,0.0,1,1,0,1,1,0
TXN_00000251,450.0,6.111467339502679,17,2,18,0,0,0,1,0,0,1,0,0,1,116.76,5,441375.0,0,4,3400.0,850.0,1250.0,461.88,0.5294,0,0.0,0,0.0,1,1250.0,1,1,0,0,0,0
TXN_00000652,391.09,5.9714914052750245,17,2,18,0,0,1,0,1,0,0,0,1,0,167.49,3,586699.0,0,2,2025.35,1012.67,1254.04,341.34,0.3862,0,0.0,0,0.0,1,1254.04,1,2,2,0,0,1
TXN_00001066,333.04,5.811260746285028,17,2,18,0,0,0,1,0,0,0,1,0,1,60.24,3,1678643.0,0,2,2117.43,1058.71,1693.55,897.79,0.3146,0,0.0,0,0.0,0,0.0,1,1,2,0,0,0
TXN_00001899,814.32,6.703580674215529,19,2,18,0,0,0,1,1,0,0,0,0,1,62.24,6,801557.0,0,5,4293.87,858.77,1097.74,365.19,0.9482,0,0.0,0,0.0,0,0.0,3,1,1,0,0,0
TXN_00001166,588.37,6.37905416978864,19,2,18,0,0,0,1,1,0,0,0,0,1,120.48,7,1983768.0,0,6,13262.01,2210.34,7651.4,3161.4,0.2662,0,0.0,0,0.0,0,0.0,2,1,2,0,0,0
TXN_00001304,587.31,6.377254019856149,20,2,18,0,0,0,1,1,0,0,0,0,1,84.92,5,1766801.0,0,4,5083.52,1270.88,2942.92,1210.81,0.4621,0,0.0,0,0.0,0,0.0,2,2,0,0,0,0
TXN_00000705,572.6,6.35193228928541,0,3,19,0,1,0,1,0,0,0,1,0,1,88.75,5,1154296.0,0,4,2161.52,540.38,1552.22,678.79,1.0596,0,0.0,0,0.0,0,0.0,2,2,2,0,1,0
TXN_00001038,6015.2,8.702211109757934,0,3,19,0,1,1,0,1,0,0,0,1,0,146.31,2,4090172.0,0,1,2461.06,2461.06,2461.06,0.0,2.4442,0,0.0,0,0.0,0,0.0,1,1,0,0,1,1
TXN_00001516,659.83,6.49349662069198,0,3,19,0,1,1,0,0,0,0,1,1,0,241.08,3,865810.0,0,2,117.99,58.99,64.08,7.19,11.1845,0,0.0,0,0.0,0,0.0,2,1,1,0,0,1
TXN_00001106,474.97,6.165354827035164,2,3,19,0,1,0,1,1,0,0,0,0,1,76.13,4,782687.0,0,3,2232.37,744.12,1003.35,256.86,0.6383,0,0.0,0,0.0,0,0.0,2,1,2,0,0,0
TXN_00000397,582.17,6.368478739042131,2,3,19,0,1,1,0,0,0,0,1,1,0,100.91,4,998241.0,0,3,1687.1,562.37,775.75,365.04,1.0352,0,0.0,0,0.0,0,0.0,1,1,1,1,0,1
TXN_00001373,528.33,6.271612055889925,3,3,19,0,1,0,1,0,0,0,1,0,1,82.06,5,813125.0,0,4,3286.27,821.57,2314.04,998.83,0.6431,0,0.0,0,0.0,0,0.0,1,1,2,0,0,0
TXN_00001694,53.94,4.006241680667128,3,3,19,0,1,0,1,0,0,1,0,0,1,104.58,2,954362.0,0,1,1186.87,1186.87,1186.87,0.0,0.0454,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0
TXN_00001222,430.29,6.066780717667407,3,3,19,0,1,0,1,1,0,0,0,0,1,65.82,5,774523.0,0,4,4815.84,1203.96,1875.38,494.82,0.3574,0,0.0,0,0.0,0,0.0,1,2,1,0,1,0
TXN_00001525,467.61,6.149770866008183,4,3,19,0,1,0,1,0,0,1,0,0,1,111.42,7,300937.0,0,6,5632.91,938.82,2554.66,956.12,0.4981,0,0.0,0,0.0,1,1617.63,3,3,1,0,0,0
TXN_00000601,120.02,4.795955821194175,5,3,19,0,1,0,1,1,0,0,0,0,1,128.05,4,2327963.0,0,3,4250.74,1416.91,3558.0,1854.24,0.0847,0,0.0,0,0.0,0,0.0,2,2,0,0,0,0
TXN_00000382,3094.31,8.037643341653752,5,3,19,0,1,1,0,1,0,0,0,1,0,135.2,2,1467218.0,0,1,307.86,307.86,307.86,0.0,10.051,0,0.0,0,0.0,0,0.0,1,1,0,0,0,1
TXN_00001709,566.81,6.341786855718937,6,3,19,0,0,1,0,0,0,1,0,1,0,233.29,5,1067402.0,0,4,1413.57,353.39,511.95,131.85,1.6039,0,0.0,0,0.0,0,0.0,1,3,3,0,0,1
TXN_00000779,879.57,6.78056942506021,7,3,19,0,0,1,0,0,0,0,1,1,0,89.04,6,25191.0,0,5,2734.12,546.82,1552.22,588.03,1.6085,0,0.0,1,572.6,1,572.6,2,3,2,0,0,1
TXN_00001334,717.15,6.576678460877832,7,3,19,0,0,1,0,1,0,0,0,1,0,57.85,2,2350123.0,0,1,2157.69,2157.69,2157.69,0.0,0.3324,0,0.0,0,0.0,0,0.0,1,1,0,0,0,1
TXN_00001306,612.94,6.419897203502538,8,3,19,0,0,0,1,0,0,1,0,0,1,308.4,2,1577713.0,0,1,4150.37,4150.37,4150.37,0.0,0.1477,0,0.0,0,0.0,0,0.0,1,1,1,1,0,0
TXN_00001552,586.06,6.375127029255301,8,3,19,0,0,0,1,1,0,0,0,0,1,87.46,2,1003387.0,0,1,207.44,207.44,207.44,0.0,2.8252,0,0.0,0,0.0,0,0.0,1,1,0,0,1,0
TXN_00000825,806.87,6.694401154487627,9,3,19,0,0,1,0,0,0,0,1,1,0,108.95,4,196738.0,0,3,5945.13,1981.71,4534.42,2243.95,0.4072,0,0.0,0,0.0,1,1090.15,1,1,1,0,0,1
TXN_00001328,1086.84,6.991949357778149,10,3,19,0,0,1,0,1,0,0,0,1,0,149.19,5,347907.0,0,4,8970.8,2242.7,5246.05,2131.57,0.4846,0,0.0,0,0.0,2,3484.02,2,2,0,0,1,1
TXN_00000617,144.83,4.982441559725474,11,3,19,0,0,1,0,1,0,0,0,1,0,71.46,6,2590680.0,0,5,4295.86,859.17,2233.93,1002.44,0.1686,0,0.0,0,0.0,0,0.0,1,3,3,0,0,1
TXN_00001908,1521.57,7.328154975538636,11,3,19,0,0,0,1,1,0,0,0,0,1,191.12,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001959,198.69,5.2967661640553,11,3,19,0,0,1,0,0,0,1,0,1,0,89.23,7,15866.0,0,6,3613.69,602.28,1552.22,543.21,0.3299,0,0.0,2,1452.17,2,1452.17,2,3,3,0,0,1
TXN_00001979,601.77,6.4015356977633875,11,3,19,0,0,0,1,1,0,0,0,0,1,92.76,6,1774583.0,0,5,2685.74,537.15,1257.55,441.72,1.1203,0,0.0,0,0.0,0,0.0,1,3,1,0,0,0
