transaction_id,account_id,timestamp,scenario_type,ground_truth_label,is_ring
TXN_00000891,ACC_000188,2026-01-25T16:29:16+00:00,LEGITIMATE,legitimate,0
TXN_00001144,ACC_000136,2026-01-25T17:35:38+00:00,LEGITIMATE,legitimate,0
TXN_00001602,ACC_000020,2026-01-25T17:47:22+00:00,LEGITIMATE,legitimate,0
TXN_00001606,ACC_000408,2026-01-25T18:24:34+00:00,LEGITIMATE,legitimate,0
TXN_00001804,ACC_000180,2026-01-25T18:45:29+00:00,LEGITIMATE,legitimate,0
TXN_00001877,ACC_000198,2026-01-25T20:53:07+00:00,LEGITIMATE,legitimate,0
TXN_00001479,ACC_000170,2026-01-25T21:10:19+00:00,LEGITIMATE,legitimate,0
TXN_00000792,ACC_000048,2026-01-25T23:32:11+00:00,LEGITIMATE,legitimate,0
TXN_00001621,ACC_000024,2026-01-25T23:52:30+00:00,LEGITIMATE,legitimate,0
TXN_00001486,ACC_000079,2026-01-25T23:54:28+00:00,LEGITIMATE,legitimate,0
TXN_00000602,ACC_000442,2026-01-26T00:24:31+00:00,LEGITIMATE,legitimate,0
TXN_00001831,ACC_000087,2026-01-26T00:55:54+00:00,LEGITIMATE,legitimate,0
TXN_00001545,ACC_000477,2026-01-26T01:18:10+00:00,LEGITIMATE,legitimate,0
TXN_00000451,ACC_000319,2026-01-26T01:41:37+00:00,LEGITIMATE,legitimate,0
TXN_00000958,ACC_000103,2026-01-26T02:30:46+00:00,LEGITIMATE,legitimate,0
TXN_00001817,ACC_000013,2026-01-26T05:43:13+00:00,LEGITIMATE,legitimate,0
TXN_00001664,ACC_000445,2026-01-26T05:50:27+00:00,LEGITIMATE,legitimate,0
TXN_00000799,ACC_000156,2026-01-26T06:07:38+00:00,LEGITIMATE,legitimate,0
TXN_00000580,ACC_000342,2026-01-26T08:47:59+00:00,LEGITIMATE,legitimate,0
TXN_00001100,ACC_000377,2026-01-26T08:53:46+00:00,LEGITIMATE,legitimate,0
TXN_00001932,ACC_000067,2026-01-26T09:00:01+00:00,LEGITIMATE,legitimate,0
TXN_00000516,ACC_000490,2026-01-26T09:39:14+00:00,LEGITIMATE,legitimate,0
TXN_00000395,ACC_000477,2026-01-26T09:49:55+00:00,LEGITIMATE,legitimate,0
TXN_00001101,ACC_000427,2026-01-26T10:59:50+00:00,LEGITIMATE,legitimate,0
TXN_00001777,ACC_000228,2026-01-26T12:28:44+00:00,LEGITIMATE,legitimate,0
TXN_00001268,ACC_000001,2026-01-26T12:41:07+00:00,LEGITIMATE,legitimate,0
TXN_00000955,ACC_000173,2026-01-26T14:12:07+00:00,LEGITIMATE,legitimate,0
TXN_00001385,ACC_000497,2026-01-26T14:39:43+00:00,LEGITIMATE,legitimate,0
TXN_00000589,ACC_000469,2026-01-26T15:32:07+00:00,LEGITIMATE,legitimate,0
TXN_00001415,ACC_000001,2026-01-26T15:59:38+00:00,LEGITIMATE,legitimate,0
TXN_00001722,ACC_000204,2026-01-26T16:48:08+00:00,LEGITIMATE,legitimate,0
TXN_00000426,ACC_000094,2026-01-26T19:21:06+00:00,LEGITIMATE,legitimate,0
TXN_00000566,ACC_000283,2026-01-26T20:43:43+00:00,LEGITIMATE,legitimate,0
TXN_00001796,ACC_000355,2026-01-26T21:30:34+00:00,LEGITIMATE,legitimate,0
TXN_00001934,ACC_000251,2026-01-27T01:16:39+00:00,LEGITIMATE,legitimate,0
TXN_00000789,ACC_000192,2026-01-27T01:17:52+00:00,LEGITIMATE,legitimate,0
TXN_00001780,ACC_000398,2026-01-27T01:58:22+00:00,LEGITIMATE,legitimate,0
TXN_00000257,ACC_000055,2026-01-27T02:44:20+00:00,LEGITIMATE_LOOKALIKE,legitimate,0
TXN_00000701,ACC_000217,2026-01-27T03:44:10+00:00,LEGITIMATE,legitimate,0
TXN_00001641,ACC_000120,2026-01-27T03:45:19+00:00,LEGITIMATE,legitimate,0
TXN_00001811,ACC_000072,2026-01-27T06:05:36+00:00,LEGITIMATE,legitimate,0
TXN_00001592,ACC_000123,2026-01-27T06:10:46+00:00,LEGITIMATE,legitimate,0
TXN_00001473,ACC_000083,2026-01-27T07:10:54+00:00,LEGITIMATE,legitimate,0
TXN_00000656,ACC_000004,2026-01-27T09:18:50+00:00,LEGITIMATE,legitimate,0
TXN_00001622,ACC_000133,2026-01-27T10:38:05+00:00,LEGITIMATE,legitimate,0
TXN_00001681,ACC_000136,2026-01-27T10:57:26+00:00,LEGITIMATE,legitimate,0
TXN_00001556,ACC_000260,2026-01-27T12:16:12+00:00,LEGITIMATE,legitimate,0
TXN_00001292,ACC_000434,2026-01-27T13:26:49+00:00,LEGITIMATE,legitimate,0
TXN_00000902,ACC_000342,2026-01-27T15:13:56+00:00,LEGITIMATE,legitimate,0
TXN_00001612,ACC_000311,2026-01-27T15:30:46+00:00,LEGITIMATE,legitimate,0
TXN_00001679,ACC_000293,2026-01-27T17:11:12+00:00,LEGITIMATE,legitimate,0
TXN_00000768,ACC_000306,2026-01-27T18:13:17+00:00,LEGITIMATE,legitimate,0
TXN_00000546,ACC_000321,2026-01-27T18:56:15+00:00,LEGITIMATE,legitimate,0
TXN_00001929,ACC_000358,2026-01-27T21:06:06+00:00,LEGITIMATE,legitimate,0
TXN_00000729,ACC_000161,2026-01-27T21:11:44+00:00,LEGITIMATE,legitimate,0
TXN_00000782,ACC_000269,2026-01-27T23:27:11+00:00,LEGITIMATE,legitimate,0
TXN_00000703,ACC_000110,2026-01-28T00:28:47+00:00,LEGITIMATE,legitimate,0
TXN_00000992,ACC_000342,2026-01-28T00:45:33+00:00,LEGITIMATE,legitimate,0
TXN_00001984,ACC_000443,2026-01-28T01:35:29+00:00,LEGITIMATE,legitimate,0
TXN_00000427,ACC_000036,2026-01-28T02:50:19+00:00,LEGITIMATE,legitimate,0
TXN_00001004,ACC_000143,2026-01-28T03:19:19+00:00,LEGITIMATE,legitimate,0
TXN_00001403,ACC_000184,2026-01-28T04:03:10+00:00,LEGITIMATE,legitimate,0
TXN_00001405,ACC_000459,2026-01-28T05:19:47+00:00,LEGITIMATE,legitimate,0
TXN_00000629,ACC_000141,2026-01-28T05:43:48+00:00,LEGITIMATE,legitimate,0
TXN_00001264,ACC_000498,2026-01-28T05:58:58+00:00,LEGITIMATE,legitimate,0
TXN_00000650,ACC_000220,2026-01-28T06:26:21+00:00,LEGITIMATE,legitimate,0
TXN_00000797,ACC_000120,2026-01-28T07:03:48+00:00,LEGITIMATE,legitimate,0
TXN_00000802,ACC_000236,2026-01-28T07:14:04+00:00,LEGITIMATE,legitimate,0
TXN_00001813,ACC_000436,2026-01-28T07:18:53+00:00,LEGITIMATE,legitimate,0
TXN_00001875,ACC_000297,2026-01-28T07:31:08+00:00,LEGITIMATE,legitimate,0
TXN_00001487,ACC_000006,2026-01-28T07:45:29+00:00,LEGITIMATE,legitimate,0
TXN_00000971,ACC_000205,2026-01-28T08:04:35+00:00,LEGITIMATE,legitimate,0
TXN_00000998,ACC_000030,2026-01-28T09:03:38+00:00,LEGITIMATE,legitimate,0
TXN_00001462,ACC_000400,2026-01-28T09:09:21+00:00,LEGITIMATE,legitimate,0
TXN_00001217,ACC_000164,2026-01-28T10:14:50+00:00,LEGITIMATE,legitimate,0
TXN_00000300,ACC_000344,2026-01-28T11:52:08+00:00,LEGITIMATE_LOOKALIKE,legitimate,0
TXN_00001597,ACC_000282,2026-01-28T13:57:51+00:00,LEGITIMATE,legitimate,0
TXN_00001630,ACC_000373,2026-01-28T14:26:10+00:00,LEGITIMATE,legitimate,0
TXN_00001672,ACC_000057,2026-01-28T14:51:27+00:00,LEGITIMATE,legitimate,0
TXN_00000509,ACC_000134,2026-01-28T15:07:05+00:00,LEGITIMATE,legitimate,0
TXN_00001846,ACC_000192,2026-01-28T15:30:47+00:00,LEGITIMATE,legitimate,0
TXN_00000255,ACC_000472,2026-01-28T15:32:45+00:00,LEGITIMATE_LOOKALIKE,legitimate,0
TXN_00001513,ACC_000134,2026-01-28T16:57:15+00:00,LEGITIMATE,legitimate,0
TXN_00001079,ACC_000216,2026-01-28T18:05:59+00:00,LEGITIMATE,legitimate,0
TXN_00000369,ACC_000401,2026-01-28T18:52:02+00:00,LEGITIMATE,legitimate,0
TXN_00000034,ACC_000280,2026-01-28T20:31:04+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000035,ACC_000280,2026-01-28T20:35:04+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000036,ACC_000280,2026-01-28T20:39:04+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000037,ACC_000280,2026-01-28T20:43:04+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000039,ACC_000092,2026-01-28T20:46:04+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000038,ACC_000280,2026-01-28T20:47:04+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000040,ACC_000092,2026-01-28T20:50:04+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000041,ACC_000092,2026-01-28T20:54:04+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000042,ACC_000214,2026-01-28T21:01:04+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000043,ACC_000214,2026-01-28T21:05:04+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000044,ACC_000214,2026-01-28T21:09:04+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000045,ACC_000214,2026-01-28T21:13:04+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000047,ACC_000411,2026-01-28T21:16:04+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000046,ACC_000214,2026-01-28T21:17:04+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000048,ACC_000411,2026-01-28T21:20:04+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000049,ACC_000411,2026-01-28T21:24:04+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000050,ACC_000411,2026-01-28T21:28:04+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000051,ACC_000108,2026-01-28T21:31:04+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000052,ACC_000108,2026-01-28T21:35:04+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000053,ACC_000108,2026-01-28T21:39:04+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000559,ACC_000080,2026-01-28T21:51:08+00:00,LEGITIMATE,legitimate,0
TXN_00001094,ACC_000397,2026-01-28T22:23:14+00:00,LEGITIMATE,legitimate,0
TXN_00001656,ACC_000255,2026-01-28T23:19:15+00:00,LEGITIMATE,legitimate,0
TXN_00000604,ACC_000406,2026-01-28T23:32:23+00:00,LEGITIMATE,legitimate,0
TXN_00000441,ACC_000288,2026-01-29T01:23:23+00:00,LEGITIMATE,legitimate,0
TXN_00000869,ACC_000306,2026-01-29T02:15:29+00:00,LEGITIMATE,legitimate,0
TXN_00000667,ACC_000155,2026-01-29T03:01:40+00:00,LEGITIMATE,legitimate,0
TXN_00001147,ACC_000499,2026-01-29T04:16:20+00:00,LEGITIMATE,legitimate,0
TXN_00000018,ACC_000207,2026-01-29T04:55:30+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000019,ACC_000207,2026-01-29T04:59:30+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000020,ACC_000207,2026-01-29T05:03:30+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000021,ACC_000207,2026-01-29T05:07:30+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000023,ACC_000082,2026-01-29T05:10:30+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000022,ACC_000207,2026-01-29T05:11:30+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000024,ACC_000082,2026-01-29T05:14:30+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000025,ACC_000082,2026-01-29T05:18:30+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000026,ACC_000082,2026-01-29T05:22:30+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000028,ACC_000201,2026-01-29T05:25:30+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000027,ACC_000082,2026-01-29T05:26:30+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000029,ACC_000201,2026-01-29T05:29:30+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000030,ACC_000201,2026-01-29T05:33:30+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000384,ACC_000306,2026-01-29T05:33:51+00:00,LEGITIMATE,legitimate,0
TXN_00000031,ACC_000068,2026-01-29T05:40:30+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000032,ACC_000068,2026-01-29T05:44:30+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000033,ACC_000068,2026-01-29T05:48:30+00:00,SHARED_DEVICE_RING,ring,1
TXN_00001226,ACC_000313,2026-01-29T06:13:44+00:00,LEGITIMATE,legitimate,0
TXN_00001163,ACC_000067,2026-01-29T06:38:08+00:00,LEGITIMATE,legitimate,0
TXN_00000730,ACC_000339,2026-01-29T06:52:54+00:00,LEGITIMATE,legitimate,0
TXN_00001023,ACC_000024,2026-01-29T07:14:46+00:00,LEGITIMATE,legitimate,0
TXN_00000092,ACC_000302,2026-01-29T07:29:07+00:00,COMMON_BENEFICIARY_RING,ring,1
TXN_00001092,ACC_000451,2026-01-29T07:50:27+00:00,LEGITIMATE,legitimate,0
TXN_00000790,ACC_000217,2026-01-29T07:59:17+00:00,LEGITIMATE,legitimate,0
TXN_00001478,ACC_000240,2026-01-29T08:01:25+00:00,LEGITIMATE,legitimate,0
TXN_00001794,ACC_000246,2026-01-29T09:19:36+00:00,LEGITIMATE,legitimate,0
TXN_00000709,ACC_000258,2026-01-29T09:31:57+00:00,LEGITIMATE,legitimate,0
TXN_00001976,ACC_000420,2026-01-29T09:35:14+00:00,LEGITIMATE,legitimate,0
TXN_00001453,ACC_000054,2026-01-29T11:10:49+00:00,LEGITIMATE,legitimate,0
TXN_00000864,ACC_000163,2026-01-29T12:38:34+00:00,LEGITIMATE,legitimate,0
TXN_00001398,ACC_000116,2026-01-29T14:06:34+00:00,LEGITIMATE,legitimate,0
TXN_00001122,ACC_000244,2026-01-29T14:17:44+00:00,LEGITIMATE,legitimate,0
TXN_00000357,ACC_000241,2026-01-29T14:51:00+00:00,LEGITIMATE,legitimate,0
TXN_00001896,ACC_000116,2026-01-29T15:26:29+00:00,LEGITIMATE,legitimate,0
TXN_00000091,ACC_000302,2026-01-29T15:29:07+00:00,COMMON_BENEFICIARY_RING,ring,1
TXN_00001302,ACC_000462,2026-01-29T15:35:29+00:00,LEGITIMATE,legitimate,0
TXN_00000885,ACC_000330,2026-01-29T17:32:46+00:00,LEGITIMATE,legitimate,0
TXN_00000420,ACC_000375,2026-01-29T17:48:54+00:00,LEGITIMATE,legitimate,0
TXN_00000833,ACC_000218,2026-01-29T18:12:27+00:00,LEGITIMATE,legitimate,0
TXN_00001601,ACC_000093,2026-01-29T18:26:44+00:00,LEGITIMATE,legitimate,0
TXN_00001636,ACC_000109,2026-01-29T18:50:24+00:00,LEGITIMATE,legitimate,0
TXN_00000535,ACC_000453,2026-01-29T18:50:47+00:00,LEGITIMATE,legitimate,0
TXN_00000434,ACC_000462,2026-01-29T20:50:06+00:00,LEGITIMATE,legitimate,0
TXN_00001661,ACC_000045,2026-01-29T21:01:55+00:00,LEGITIMATE,legitimate,0
TXN_00001948,ACC_000076,2026-01-29T21:42:33+00:00,LEGITIMATE,legitimate,0
TXN_00000270,ACC_000307,2026-01-29T22:08:25+00:00,LEGITIMATE_LOOKALIKE,legitimate,0
TXN_00001982,ACC_000006,2026-01-29T22:54:44+00:00,LEGITIMATE,legitimate,0
TXN_00001895,ACC_000308,2026-01-29T23:14:18+00:00,LEGITIMATE,legitimate,0
TXN_00000863,ACC_000110,2026-01-30T01:27:56+00:00,LEGITIMATE,legitimate,0
TXN_00001258,ACC_000221,2026-01-30T01:59:50+00:00,LEGITIMATE,legitimate,0
TXN_00001488,ACC_000496,2026-01-30T03:29:23+00:00,LEGITIMATE,legitimate,0
TXN_00001704,ACC_000016,2026-01-30T04:42:21+00:00,LEGITIMATE,legitimate,0
TXN_00001049,ACC_000177,2026-01-30T06:29:38+00:00,LEGITIMATE,legitimate,0
TXN_00001019,ACC_000491,2026-01-30T07:17:03+00:00,LEGITIMATE,legitimate,0
TXN_00001748,ACC_000368,2026-01-30T09:48:36+00:00,LEGITIMATE,legitimate,0
TXN_00000093,ACC_000302,2026-01-30T10:29:07+00:00,COMMON_BENEFICIARY_RING,ring,1
TXN_00001738,ACC_000355,2026-01-30T14:14:59+00:00,LEGITIMATE,legitimate,0
TXN_00001395,ACC_000295,2026-01-30T14:29:41+00:00,LEGITIMATE,legitimate,0
TXN_00001481,ACC_000478,2026-01-30T14:45:03+00:00,LEGITIMATE,legitimate,0
TXN_00000303,ACC_000476,2026-01-30T17:35:54+00:00,LEGITIMATE_LOOKALIKE,legitimate,0
TXN_00000876,ACC_000459,2026-01-30T18:26:38+00:00,LEGITIMATE,legitimate,0
TXN_00001733,ACC_000204,2026-01-30T19:56:26+00:00,LEGITIMATE,legitimate,0
TXN_00001686,ACC_000398,2026-01-30T20:09:27+00:00,LEGITIMATE,legitimate,0
TXN_00000400,ACC_000398,2026-01-30T22:04:15+00:00,LEGITIMATE,legitimate,0
TXN_00001129,ACC_000410,2026-01-30T22:07:00+00:00,LEGITIMATE,legitimate,0
TXN_00000852,ACC_000044,2026-01-30T22:10:10+00:00,LEGITIMATE,legitimate,0
TXN_00001558,ACC_000483,2026-01-30T22:18:10+00:00,LEGITIMATE,legitimate,0
TXN_00001246,ACC_000459,2026-01-30T23:03:01+00:00,LEGITIMATE,legitimate,0
TXN_00001338,ACC_000016,2026-01-30T23:11:52+00:00,LEGITIMATE,legitimate,0
TXN_00000450,ACC_000119,2026-01-30T23:25:08+00:00,LEGITIMATE,legitimate,0
TXN_00000373,ACC_000349,2026-01-30T23:35:31+00:00,LEGITIMATE,legitimate,0
TXN_00000399,ACC_000049,2026-01-30T23:55:54+00:00,LEGITIMATE,legitimate,0
TXN_00000415,ACC_000374,2026-01-30T23:58:26+00:00,LEGITIMATE,legitimate,0
TXN_00001012,ACC_000288,2026-01-31T01:40:02+00:00,LEGITIMATE,legitimate,0
TXN_00001318,ACC_000416,2026-01-31T01:59:11+00:00,LEGITIMATE,legitimate,0
TXN_00000500,ACC_000456,2026-01-31T03:33:40+00:00,LEGITIMATE,legitimate,0
TXN_00001742,ACC_000310,2026-01-31T04:17:02+00:00,LEGITIMATE,legitimate,0
TXN_00000807,ACC_000316,2026-01-31T04:21:16+00:00,LEGITIMATE,legitimate,0
TXN_00000862,ACC_000474,2026-01-31T04:49:20+00:00,LEGITIMATE,legitimate,0
TXN_00001755,ACC_000119,2026-01-31T06:41:36+00:00,LEGITIMATE,legitimate,0
TXN_00000452,ACC_000488,2026-01-31T06:51:37+00:00,LEGITIMATE,legitimate,0
TXN_00001171,ACC_000437,2026-01-31T07:33:59+00:00,LEGITIMATE,legitimate,0
TXN_00001859,ACC_000376,2026-01-31T08:14:00+00:00,LEGITIMATE,legitimate,0
TXN_00000084,ACC_000333,2026-01-31T09:39:08+00:00,COMMON_BENEFICIARY_RING,ring,1
TXN_00001293,ACC_000129,2026-01-31T10:26:41+00:00,LEGITIMATE,legitimate,0
TXN_00001239,ACC_000420,2026-01-31T12:11:13+00:00,LEGITIMATE,legitimate,0
TXN_00000954,ACC_000288,2026-01-31T12:15:12+00:00,LEGITIMATE,legitimate,0
TXN_00001876,ACC_000342,2026-01-31T12:31:42+00:00,LEGITIMATE,legitimate,0
TXN_00000287,ACC_000318,2026-01-31T12:56:38+00:00,LEGITIMATE_LOOKALIKE,legitimate,0
TXN_00000083,ACC_000333,2026-01-31T13:39:08+00:00,COMMON_BENEFICIARY_RING,ring,1
TXN_00001313,ACC_000170,2026-01-31T13:54:33+00:00,LEGITIMATE,legitimate,0
TXN_00001475,ACC_000130,2026-01-31T16:33:38+00:00,LEGITIMATE,legitimate,0
TXN_00001735,ACC_000484,2026-01-31T17:46:28+00:00,LEGITIMATE,legitimate,0
TXN_00001567,ACC_000155,2026-01-31T17:57:52+00:00,LEGITIMATE,legitimate,0
TXN_00000554,ACC_000171,2026-01-31T18:07:51+00:00,LEGITIMATE,legitimate,0
TXN_00001043,ACC_000044,2026-01-31T18:32:02+00:00,LEGITIMATE,legitimate,0
TXN_00001988,ACC_000032,2026-02-01T01:28:48+00:00,LEGITIMATE,legitimate,0
TXN_00001111,ACC_000276,2026-02-01T01:57:58+00:00,LEGITIMATE,legitimate,0
TXN_00000324,ACC_000121,2026-02-01T03:20:21+00:00,LEGITIMATE,legitimate,0
TXN_00000857,ACC_000053,2026-02-01T03:34:32+00:00,LEGITIMATE,legitimate,0
TXN_00001587,ACC_000206,2026-02-01T03:55:54+00:00,LEGITIMATE,legitimate,0
TXN_00001544,ACC_000060,2026-02-01T05:35:22+00:00,LEGITIMATE,legitimate,0
TXN_00000820,ACC_000382,2026-02-01T05:44:11+00:00,LEGITIMATE,legitimate,0
TXN_00001632,ACC_000037,2026-02-01T06:06:54+00:00,LEGITIMATE,legitimate,0
TXN_00000906,ACC_000238,2026-02-01T08:29:34+00:00,LEGITIMATE,legitimate,0
TXN_00000332,ACC_000315,2026-02-01T08:39:22+00:00,LEGITIMATE,legitimate,0
TXN_00001017,ACC_000059,2026-02-01T10:19:20+00:00,LEGITIMATE,legitimate,0
TXN_00001506,ACC_000478,2026-02-01T10:32:07+00:00,LEGITIMATE,legitimate,0
TXN_00001034,ACC_000217,2026-02-01T13:48:24+00:00,LEGITIMATE,legitimate,0
TXN_00000742,ACC_000184,2026-02-01T16:15:45+00:00,LEGITIMATE,legitimate,0
TXN_00000088,ACC_000433,2026-02-01T17:14:46+00:00,COMMON_BENEFICIARY_RING,ring,1
TXN_00001926,ACC_000090,2026-02-01T17:25:38+00:00,LEGITIMATE,legitimate,0
TXN_00001025,ACC_000357,2026-02-01T17:33:54+00:00,LEGITIMATE,legitimate,0
TXN_00001192,ACC_000178,2026-02-01T17:52:48+00:00,LEGITIMATE,legitimate,0
TXN_00001287,ACC_000174,2026-02-01T17:58:06+00:00,LEGITIMATE,legitimate,0
TXN_00000888,ACC_000300,2026-02-01T18:52:19+00:00,LEGITIMATE,legitimate,0
TXN_00000087,ACC_000433,2026-02-01T19:14:46+00:00,COMMON_BENEFICIARY_RING,ring,1
TXN_00000755,ACC_000240,2026-02-01T21:05:22+00:00,LEGITIMATE,legitimate,0
TXN_00001605,ACC_000060,2026-02-01T23:50:22+00:00,LEGITIMATE,legitimate,0
TXN_00001064,ACC_000051,2026-02-01T23:55:09+00:00,LEGITIMATE,legitimate,0
TXN_00001441,ACC_000116,2026-02-02T00:58:04+00:00,LEGITIMATE,legitimate,0
TXN_00000838,ACC_000272,2026-02-02T01:56:53+00:00,LEGITIMATE,legitimate,0
TXN_00001131,ACC_000084,2026-02-02T02:15:59+00:00,LEGITIMATE,legitimate,0
TXN_00000999,ACC_000219,2026-02-02T04:01:08+00:00,LEGITIMATE,legitimate,0
TXN_00001068,ACC_000263,2026-02-02T05:40:58+00:00,LEGITIMATE,legitimate,0
TXN_00001045,ACC_000346,2026-02-02T06:14:39+00:00,LEGITIMATE,legitimate,0
TXN_00000990,ACC_000070,2026-02-02T06:44:37+00:00,LEGITIMATE,legitimate,0
TXN_00001962,ACC_000322,2026-02-02T07:01:29+00:00,LEGITIMATE,legitimate,0
TXN_00000478,ACC_000339,2026-02-02T09:52:19+00:00,LEGITIMATE,legitimate,0
TXN_00001620,ACC_000353,2026-02-02T10:10:38+00:00,LEGITIMATE,legitimate,0
TXN_00001730,ACC_000390,2026-02-02T10:48:38+00:00,LEGITIMATE,legitimate,0
TXN_00001957,ACC_000027,2026-02-02T11:17:22+00:00,LEGITIMATE,legitimate,0
TXN_00001647,ACC_000274,2026-02-02T11:53:44+00:00,LEGITIMATE,legitimate,0
TXN_00001354,ACC_000095,2026-02-02T12:35:10+00:00,LEGITIMATE,legitimate,0
TXN_00001772,ACC_000235,2026-02-02T13:57:40+00:00,LEGITIMATE,legitimate,0
TXN_00001893,ACC_000356,2026-02-02T14:29:21+00:00,LEGITIMATE,legitimate,0
TXN_00001146,ACC_000164,2026-02-02T14:48:44+00:00,LEGITIMATE,legitimate,0
TXN_00000089,ACC_000433,2026-02-02T15:14:46+00:00,COMMON_BENEFICIARY_RING,ring,1
TXN_00001547,ACC_000195,2026-02-02T15:58:18+00:00,LEGITIMATE,legitimate,0
TXN_00001419,ACC_000184,2026-02-02T16:00:06+00:00,LEGITIMATE,legitimate,0
TXN_00001994,ACC_000215,2026-02-02T16:39:04+00:00,LEGITIMATE,legitimate,0
TXN_00000994,ACC_000069,2026-02-02T17:09:27+00:00,LEGITIMATE,legitimate,0
TXN_00000423,ACC_000079,2026-02-02T17:56:06+00:00,LEGITIMATE,legitimate,0
TXN_00001075,ACC_000446,2026-02-02T19:44:48+00:00,LEGITIMATE,legitimate,0
TXN_00001549,ACC_000403,2026-02-02T19:58:04+00:00,LEGITIMATE,legitimate,0
TXN_00000666,ACC_000242,2026-02-02T20:22:42+00:00,LEGITIMATE,legitimate,0
TXN_00000905,ACC_000299,2026-02-02T21:10:45+00:00,LEGITIMATE,legitimate,0
TXN_00000917,ACC_000250,2026-02-02T21:44:25+00:00,LEGITIMATE,legitimate,0
TXN_00000738,ACC_000471,2026-02-02T21:46:20+00:00,LEGITIMATE,legitimate,0
TXN_00000090,ACC_000433,2026-02-02T22:14:46+00:00,COMMON_BENEFICIARY_RING,ring,1
TXN_00001543,ACC_000261,2026-02-02T22:59:04+00:00,LEGITIMATE,legitimate,0
TXN_00001566,ACC_000025,2026-02-02T23:24:51+00:00,LEGITIMATE,legitimate,0
TXN_00001617,ACC_000410,2026-02-03T00:33:25+00:00,LEGITIMATE,legitimate,0
TXN_00000611,ACC_000195,2026-02-03T02:11:36+00:00,LEGITIMATE,legitimate,0
TXN_00001182,ACC_000126,2026-02-03T02:32:12+00:00,LEGITIMATE,legitimate,0
TXN_00001433,ACC_000287,2026-02-03T02:46:55+00:00,LEGITIMATE,legitimate,0
TXN_00001731,ACC_000311,2026-02-03T03:01:39+00:00,LEGITIMATE,legitimate,0
TXN_00000320,ACC_000024,2026-02-03T03:17:22+00:00,LEGITIMATE,legitimate,0
TXN_00001954,ACC_000288,2026-02-03T03:56:23+00:00,LEGITIMATE,legitimate,0
TXN_00000314,ACC_000352,2026-02-03T04:50:56+00:00,LEGITIMATE_LOOKALIKE,legitimate,0
TXN_00001461,ACC_000150,2026-02-03T06:03:58+00:00,LEGITIMATE,legitimate,0
TXN_00001671,ACC_000311,2026-02-03T06:37:09+00:00,LEGITIMATE,legitimate,0
TXN_00001808,ACC_000094,2026-02-03T06:56:17+00:00,LEGITIMATE,legitimate,0
TXN_00000716,ACC_000419,2026-02-03T07:26:01+00:00,LEGITIMATE,legitimate,0
TXN_00001448,ACC_000477,2026-02-03T10:51:59+00:00,LEGITIMATE,legitimate,0
TXN_00000248,ACC_000473,2026-02-03T11:03:04+00:00,LEGITIMATE_LOOKALIKE,legitimate,0
TXN_00000816,ACC_000301,2026-02-03T14:22:48+00:00,LEGITIMATE,legitimate,0
TXN_00001459,ACC_000146,2026-02-03T14:32:31+00:00,LEGITIMATE,legitimate,0
TXN_00000702,ACC_000371,2026-02-03T14:34:07+00:00,LEGITIMATE,legitimate,0
TXN_00001774,ACC_000374,2026-02-03T15:55:22+00:00,LEGITIMATE,legitimate,0
TXN_00000642,ACC_000448,2026-02-03T17:22:41+00:00,LEGITIMATE,legitimate,0
TXN_00000558,ACC_000462,2026-02-03T18:13:26+00:00,LEGITIMATE,legitimate,0
TXN_00001688,ACC_000208,2026-02-03T18:47:37+00:00,LEGITIMATE,legitimate,0
